"","Timestamp","Age","Gender","Country","State","self.emplyed","family.history","seek.treatment","MH.interferes.work","company.size","work.remotely","tech.company","MH.benefits","know.care.options","employer.discussed.MH.wellness","employer.privode.resources","anonymity.protected","easy.leave","MH.discuss.neg.consq","PH.discuss.neg.consq","discuss.MH.coworkers","discuss.MH.supervisor","MH.inerview","PH.inerview","serious","MH.neg.cons"
"586",2014,40,"F","United States","MA","No","No","No","Never","26-100","No","No","Don't know","Not sure","No","No","Don't know","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Don't know","No"
"587",2014,27,"M","Australia",NA,"No","No","Yes","Often","100-500","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","No","Yes"
"588",2014,29,"F","United States","MI","No","No","No","Never","26-100","No","Yes","Yes","Yes","Yes","No","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes"
"589",2014,31,"M","United States","OH","No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Yes","Yes","No","Maybe","Don't know","No"
"590",2014,43,"M","United States","OH","No","No","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Don't know","No"
"591",2014,34,"M","United States","NH","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","Yes"
"592",2014,29,"M","United States","OH","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","No","No","No","No","Somewhat difficult","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No"
"593",2014,19,"M","Canada",NA,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Don't know","No"
"594",2014,41,"M","United States","TN","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No"
"595",2014,29,"M","United States","OR","No","Yes","No","Never","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No"
"596",2014,23,"M","United States","PA","No","No","No","Rarely","100-500","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Yes","No"
"597",2014,24,"F","United States",NA,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","No","No","Don't know","Somewhat difficult","Yes","Maybe","No","No","No","No","No","Yes"
"598",2014,31,"M","United States","NY","No","No","No",NA,"26-100","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No"
"599",2014,43,"M","United States","WA","No","No","No",NA,"500-1000","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No"
"600",2014,31,"M","United States","NY","No","Yes","Yes","Rarely","100-500","No","Yes","No","No","No","Don't know","Don't know","Somewhat difficult","Yes","Yes","Some of them","No","No","No","No","Yes"
"601",2014,29,"M","United States","CA","No","Yes","No","Often","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"602",2014,35,"M","United States","TN","Yes","Yes","No",NA,"6-25","Yes","Yes","No","No","Yes","Yes","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"603",2014,33,"M","United States","WI","No","Yes","Yes","Sometimes","100-500","No","No","Yes","Not sure","No","No","Yes","Somewhat difficult","Yes","Yes","No","No","No","No","No","No"
"604",2014,30,"NA","United States","WI","Yes","Yes","Yes","Often","1-5","Yes","No","No","Yes","No","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
"605",2014,27,"M","United States","PA","No","No","No",NA,"More than 1000","No","Yes","Yes","Not sure","Don't know","Don't know","Yes","Don't know","Maybe","Maybe","No","No","No","Maybe","No","No"
"606",2014,32,"M","United States","MI","No","No","No","Sometimes","100-500","No","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
"607",2014,50,"M","United States","WY","No","No","No","Sometimes","1-5","Yes","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","Don't know","No"
"608",2014,24,"M","United States","KY","No","No","No","Never","26-100","No","No","Don't know","Not sure","No","No","Don't know","Don't know","Maybe","Yes","Some of them","No","No","Maybe","No","No"
"609",2014,27,"M","United States","NY","No","No","No",NA,"26-100","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Yes","No"
"610",2014,27,"M","Australia",NA,"No","No","No","Never","1-5","Yes","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No"
"611",2014,32,"M","United States","TX","No","No","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"612",2014,42,"M","United States","WI","Yes","No","No","Rarely","6-25","Yes","No","No","Yes","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"613",2014,37,"M","United States","WA","No","No","No","Often","More than 1000","No","No","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No"
"614",2014,30,"M","Singapore",NA,"No","No","No","Sometimes","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Yes","No","Yes"
"615",2014,29,"M","United States","WA","No","No","No","Rarely","More than 1000","No","Yes","Yes","No","No","No","Don't know","Very easy","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"616",2014,30,"M","United States","GA","Yes","No","Yes","Often","6-25","Yes","Yes","No","Not sure","No","Yes","Don't know","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","No"
"617",2014,35,"M","United States","MI","No","No","No","Never","26-100","No","Yes","Yes","No","Yes","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
"618",2014,35,"M","United States","MD","No","Yes","Yes","Rarely","100-500","Yes","No","Yes","Yes","No","No","Yes","Very difficult","Yes","No","Some of them","No","No","Maybe","No","No"
"619",2014,38,"M","Netherlands",NA,"No","Yes","No","Often","26-100","Yes","Yes","No","Not sure","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"620",2014,22,"M","United Kingdom",NA,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
"621",2014,24,"M","Germany",NA,"No","Yes","No","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Don't know","No"
"622",2014,22,"M","Netherlands",NA,"Yes","No","No","Never","1-5","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","No","Maybe","Some of them","Yes","Maybe","Yes","No","Yes"
"623",2014,31,"F","United States","WA","No","No","Yes","Often","26-100","Yes","Yes","Yes","Yes","No","No","Don't know","Very easy","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No"
"624",2014,23,"F","United States","CA","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","No","No","No","No","Don't know","No"
"625",2014,31,"F","United States","OR","No","Yes","Yes","Sometimes","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No"
"626",2014,28,"F","United States","CA","No","Yes","Yes","Rarely","500-1000","No","Yes","Yes","Yes","Yes","Yes","Don't know","Somewhat difficult","Maybe","No","No","Some of them","No","No","No","No"
"627",2014,37,"NA","Canada",NA,"No","Yes","Yes","Sometimes","100-500","No","No","Yes","Yes","No","No","Don't know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","No","No"
"628",2014,34,"M","United States","CA","Yes","Yes","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Some of them","No","No","No","No"
"629",2014,32,"NA","Canada",NA,"No","No","No","Sometimes","26-100","Yes","Yes","No","Yes","No","No","Yes","Very difficult","Yes","Maybe","Some of them","No","No","Maybe","No","Yes"
"630",2014,28,"M","United States","MI","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","Yes","No","Some of them","Some of them","No","No","Don't know","Yes"
"631",2014,24,"F","United Kingdom",NA,"No","No","Yes","Sometimes","100-500","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Don't know","No"
"632",2014,56,"M","United States","MA","No","Yes","Yes","Rarely","6-25","No","Yes","Yes","Yes","No","No","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","No","Don't know","No"
"633",2014,31,"M","Germany",NA,"No","No","No","Sometimes","6-25","Yes","Yes","No","No","No","No","No","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"634",2014,34,"F","United States","CA","No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
"635",2014,35,"M","Germany",NA,"No","No","Yes","Rarely","100-500","No","No","Don't know","No","Yes","Don't know","Don't know","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"636",2014,28,"M","Germany",NA,"No","No","No","Never","26-100","No","Yes","No","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Some of them","Yes","Yes","Don't know","No"
"637",2014,36,"M","Poland",NA,"Yes","Yes","Yes","Often","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","Yes"
"638",2014,30,"M","United Kingdom",NA,"No","No","Yes","Often","26-100","No","Yes","No","No","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"639",2014,35,"M","United States",NA,"Yes","No","No",NA,"1-5","Yes","Yes","Yes","Not sure","No","No","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"640",2014,49,"M","Japan",NA,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","Yes","No","Don't know","Somewhat difficult","Yes","Yes","No","No","No","No","No","Yes"
"641",2014,36,"M","Germany",NA,"No","No","No",NA,"26-100","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"642",2014,35,"M","Germany",NA,"No","No","No",NA,"26-100","No","Yes","No","No","No","No","Don't know","Very easy","Maybe","No","Some of them","Some of them","No","No","Don't know","No"
"643",2014,29,"F","Australia",NA,"No","Yes","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","No","Somewhat difficult","Yes","No","Some of them","Some of them","No","No","No","Yes"
"644",2014,57,"M","United States","CA","No","No","No","Never","26-100","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","Yes","Maybe","No","No","No","Maybe","Don't know","Yes"
"645",2014,31,"F","Belgium",NA,"No","Yes","Yes","Rarely","100-500","No","No","Yes","No","No","No","No","Don't know","Maybe","No","Some of them","No","No","No","Don't know","Yes"
"646",2014,37,"M","Ireland",NA,"Yes","No","No","Never","6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No"
"647",2014,25,"M","Ireland",NA,"No","Yes","Yes","Sometimes","26-100","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"648",2014,30,"M","Australia",NA,"No","No","No","Sometimes","26-100","No","Yes","No","No","No","No","Don't know","Very easy","No","No","Some of them","Some of them","No","No","Don't know","No"
"649",2014,26,"F","Australia",NA,"No","Yes","No","Sometimes","100-500","No","No","No","Yes","Yes","Yes","Don't know","Somewhat easy","No","No","Yes","Yes","No","No","Don't know","No"
"650",2014,22,"F","Netherlands",NA,"No","No","No","Often","6-25","No","Yes","No","No","No","No","Don't know","Don't know","No","No","No","Some of them","No","Yes","Don't know","No"
"651",2014,39,"M","United States","FL","No","No","No","Rarely","More than 1000","Yes","No","Don't know","No","Yes","Yes","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","Don't know","No"
"652",2014,29,"M","United Kingdom",NA,"No","Yes","Yes","Never","100-500","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","Maybe","No","No","No","No","No","No"
"653",2014,54,"M","United Kingdom",NA,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Don't know","Not sure","No","No","Don't know","Very easy","No","No","Some of them","Yes","Yes","Yes","Don't know","Yes"
"654",2014,34,"F","Australia",NA,"No","Yes","No","Never","500-1000","No","No","Don't know","No","Yes","Yes","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","Yes"
"655",2014,32,"M","United States","WA","No","No","Yes","Never","500-1000","No","No","Yes","Not sure","Yes","Yes","Don't know","Very easy","Maybe","No","No","No","No","No","Yes","No"
"656",2014,25,"M","Nigeria",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Yes","Yes","No","Yes","Don't know","No"
"657",2014,29,"M","Poland",NA,"No","No","No","Rarely","1-5","No","Yes","No","No","No","No","No","Somewhat difficult","No","Maybe","Some of them","No","No","No","Yes","No"
"658",2014,32,"M","Germany",NA,"Yes","No","No","Never","1-5","Yes","Yes","No","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"659",2014,30,"M","United Kingdom",NA,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","No","Don't know","Yes","Don't know","Maybe","No","Some of them","Yes","No","Yes","Yes","No"
"660",2014,31,"M","Germany",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","No","No","Don't know","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"661",2014,20,"F","Switzerland",NA,"No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
"662",2014,27,"M","United Kingdom",NA,"No","No","No","Never","1-5","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"663",2014,32,"M","United States","CA","No","No","No","Never","More than 1000","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"664",2014,26,"M","Ireland",NA,"Yes","No","No","Never","1-5","Yes","Yes","No","No","No","No","Don't know","Somewhat difficult","Maybe","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"665",2014,30,"M","Italy",NA,"No","No","No","Sometimes","More than 1000","No","No","Don't know","No","No","No","Yes","Very easy","No","No","Some of them","Some of them","No","No","Don't know","No"
"666",2014,30,"M","Ireland",NA,"No","No","Yes","Sometimes","26-100","Yes","Yes","No","No","Don't know","No","Don't know","Very difficult","Maybe","Maybe","Some of them","No","No","No","No","No"
"667",2014,22,"M","India",NA,"Yes","No","No",NA,"1-5","Yes","Yes","Don't know","No","Don't know","Don't know","Don't know","Very easy","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Yes","Yes"
"668",2014,24,"M","Ireland",NA,"No","No","No",NA,"More than 1000","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","No","No","No","No","Don't know","No"
"669",2014,26,"M","Netherlands",NA,"No","No","No","Never","26-100","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","No","No","No","No","Don't know","No"
"670",2014,43,"M","France",NA,"No","No","No",NA,"100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"671",2014,26,"M","Russia",NA,"No","No","No","Never","26-100","No","Yes","No","Not sure","No","Don't know","Don't know","Somewhat difficult","No","No","Some of them","No","No","Maybe","Don't know","No"
"672",2014,23,"M","United States","NC","No","Yes","No","Sometimes","6-25","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No"
"673",2014,26,"NA","Canada",NA,"No","No","No",NA,"100-500","Yes","Yes","Yes","Not sure","Don't know","Yes","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","No","Yes","No"
"674",2014,26,"F","Israel",NA,"No","Yes","No","Never","100-500","No","Yes","Don't know","No","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Yes","No"
"675",2014,35,"M","Canada",NA,"No","Yes","No","Sometimes","26-100","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
"676",2014,28,"M","United States","IL","No","No","Yes","Sometimes","26-100","Yes","No","Don't know","Not sure","No","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"677",2014,22,"M","India",NA,"No","No","No",NA,"26-100","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Don't know","No"
"678",2014,29,"F","United States","OH","No","Yes","Yes","Rarely","6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","Yes","No","No","No","No","No","Don't know","No"
"679",2014,29,"M","Germany",NA,"Yes","No","No",NA,"1-5","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"680",2014,45,"M","United States","VA","No","No","Yes","Often","1-5","Yes","Yes","Yes","Not sure","No","Yes","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"681",2014,33,"M","Bulgaria",NA,"No","No","Yes","Rarely","26-100","Yes","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes"
"682",2014,38,"M","United States","MN","No","No","Yes","Sometimes","More than 1000","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"683",2014,19,"NA","United States","MO","No","Yes","Yes","Often","26-100","No","No","Don't know","Not sure","No","No","Don't know","Somewhat difficult","Maybe","Maybe","No","No","No","Maybe","No","No"
"684",2014,29,"F","Canada",NA,"No","No","Yes","Rarely","More than 1000","Yes","No","Yes","Yes","Yes","Don't know","Yes","Somewhat easy","No","No","No","Yes","No","Maybe","Don't know","No"
"685",2014,21,"F","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"686",2014,23,"F","India",NA,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","No"
"687",2014,33,"F","United States","NC","No","Yes","Yes","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No"
"688",2014,49,"M","United States","NY","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","No","Yes","No"
"689",2014,28,"M","United States","NM","No","No","No",NA,"26-100","Yes","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No"
"690",2014,27,"F","United Kingdom",NA,"No","No","Yes","Sometimes","6-25","Yes","Yes","Don't know","Not sure","Yes","Don't know","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"691",2014,23,"M","Canada",NA,"No","No","Yes","Sometimes","6-25","No","Yes","Yes","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"692",2014,29,"M","Netherlands",NA,"No","No","No","Never","1-5","Yes","Yes","No","No","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"693",2014,30,"M","Germany",NA,"No","No","No",NA,"26-100","No","Yes","Don't know","No","No","Don't know","Yes","Somewhat easy","No","No","Some of them","No","Maybe","Maybe","Don't know","No"
"694",2014,28,"F","Canada",NA,"No","No","No",NA,"More than 1000","No","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","Don't know","No"
"695",2014,32,"M","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Yes","No","No"
"696",2014,32,"M","United Kingdom",NA,"No","No","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Yes","Very easy","No","No","No","Yes","No","No","Yes","No"
"697",2014,37,"M","France",NA,"No","No","No",NA,"100-500","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
"698",2014,39,"F","United States","TX","No","No","No",NA,"More than 1000","Yes","No","No","Yes","No","No","Don't know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","No"
"699",2014,31,"M","France",NA,"No","No","No",NA,"500-1000","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Yes","No"
"700",2014,29,"M","United States","SC","No","No","No",NA,"6-25","No","Yes","No","No","No","Don't know","Don't know","Somewhat difficult","Maybe","Maybe","Some of them","No","No","No","Don't know","No"
"701",2014,30,"M","United States","FL","No","No","No",NA,"100-500","No","No","Yes","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No"
"702",2014,33,"M","United States","WA","Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","Yes","Yes","No","Very difficult","No","No","Yes","Yes","No","No","Yes","Yes"
"703",2014,37,"M","United States","CA","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Don't know","Don't know","Yes","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No"
"704",2014,23,"M","United States","OH","No","No","Yes","Often","26-100","No","No","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"705",2014,43,"M","United States","TN","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Yes","Don't know","Somewhat easy","Yes","No","No","No","No","No","No","No"
"706",2014,32,"M","United Kingdom",NA,"No","No","Yes","Rarely","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Yes","Yes","No","Maybe","No","Yes"
"707",2014,26,"M","United States","NY","No","No","No","Never","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Yes","Yes","Some of them","No","No","No","No","No"
"708",2014,32,"M","United States","NY","Yes","No","Yes","Sometimes","1-5","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very easy","No","No","Yes","Yes","Yes","Yes","Don't know","No"
"709",2014,37,"F","United States","MO","No","No","No",NA,"26-100","Yes","Yes","Don't know","Not sure","No","Don't know","Don't know","Don't know","Yes","No","Some of them","No","No","No","Don't know","No"
"710",2014,29,"M","United States","NY","No","No","Yes","Often","26-100","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"711",2014,34,"M","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","Maybe","Don't know","No"
"712",2014,27,"M","France",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No"
"713",2014,30,"M","United States","TN","No","Yes","No","Never","100-500","No","Yes","Don't know","No","No","Don't know","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"714",2014,29,"M","United States","CO","No","No","No","Never","6-25","No","Yes","Yes","Yes","No","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No"
"715",2014,32,"M","United States","PA","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Very difficult","Yes","Maybe","Some of them","No","No","No","No","No"
"716",2014,-1726,"M","United Kingdom",NA,"No","No","Yes","Sometimes","26-100","No","No","No","No","No","No","Don't know","Somewhat difficult","Yes","No","No","No","No","Maybe","Don't know","No"
"717",2014,25,"M","Germany",NA,"No","No","No",NA,"500-1000","No","Yes","Yes","Yes","Don't know","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","Yes","Yes","Yes","No"
"718",2014,37,"M","United States","NY","Yes","No","No",NA,"6-25","Yes","Yes","Yes","Yes","Yes","No","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"719",2014,29,"M","Netherlands",NA,"No","Yes","No",NA,"6-25","No","Yes","No","No","No","No","Don't know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"720",2014,27,"NA","United States","MN","No","No","No",NA,"26-100","No","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","Don't know","No"
"721",2014,33,"M","United Kingdom",NA,"No","No","No",NA,"6-25","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No"
"722",2014,30,"M","Canada",NA,"No","Yes","Yes","Sometimes","More than 1000","No","No","Don't know","No","No","No","No","Very difficult","Yes","No","Some of them","No","No","Yes","No","Yes"
"723",2014,29,"M","Canada",NA,"No","No","No",NA,"1-5","Yes","Yes","No","Yes","No","No","Don't know","Somewhat difficult","Maybe","Maybe","Yes","Yes","No","Maybe","Don't know","No"
"724",2014,25,"M","United States","MO","No","Yes","Yes","Never","6-25","Yes","Yes","Don't know","No","Yes","Don't know","Don't know","Don't know","Yes","No","Some of them","Yes","No","No","No","No"
"725",2014,33,"M","United States","WY","No","Yes","Yes","Sometimes","1-5","No","No","No","Yes","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"726",2014,31,"M","South Africa",NA,"No","No","No","Never","100-500","Yes","Yes","No","No","No","No","No","Don't know","No","No","Some of them","Some of them","No","Maybe","No","No"
"727",2014,21,"M","Germany",NA,"No","No","No","Rarely","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Very easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
"728",2014,30,"M","Switzerland",NA,"No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","No","No","No","No","Very difficult","Yes","Yes","No","No","No","No","No","No"
"729",2014,29,"M","United States","MN","No","No","No",NA,"More than 1000","No","No","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Yes","Yes","No","No","No","No"
"730",2014,43,"M","Croatia",NA,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Yes","Very difficult","Yes","No","Yes","No","No","Maybe","No","Yes"
"731",2014,37,"M","United Kingdom",NA,"No","No","Yes","Often","6-25","No","Yes","No","No","No","No","Don't know","Don't know","Yes","No","Yes","Yes","Maybe","Yes","No","No"
"732",2014,24,"M","France",NA,"No","No","No",NA,"26-100","No","Yes","No","No","Yes","No","Don't know","Don't know","Maybe","No","Yes","Some of them","No","No","Don't know","No"
"733",2014,29,"M","United States","MD","No","No","No",NA,"6-25","Yes","Yes","Don't know","Not sure","No","No","Don't know","Very easy","No","No","Yes","Yes","No","No","Don't know","No"
"734",2014,31,"M","United States","KY","No","No","No",NA,"26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","No","Yes","Yes","No","No","Don't know","No"
